timestamp,position_lat,position_long,distance,speed,idx,Sat,hdop,cog
1003665392,603409514,-29406087,27544,14.353,3406,13,0.8,316
1003665393,603410297,-29407319,27554,11.883,3407,13,0.8,300
1003665394,603410745,-29408634,27564,10.7,3408,13,0.8,285
1003665395,603411018,-29409953,27572,8.642,3409,13,0.8,288
1003665396,603411261,-29411193,27580,7.767,3410,13,0.8,294
1003665397,603411522,-29412347,27587,7.767,3411,13,0.8,300
1003665398,603411853,-29413425,27594,7.253,3412,13,0.8,307
1003665399,603412258,-29414457,27601.5,7.253,3413,13,0.8,303
1003665400,603412631,-29415422,27609,7.253,3414,13,0.8,291
1003665401,603412882,-29416229,27614,6.944,3415,13,0.8,290
1003665402,603412993,-29416643,27619,5.092,3416,13,0.8,301
1003665403,603413085,-29416966,27621,3.086,3417,13,0.8,164
1003665410,603413095,-29416995,27623,0,3424,13,0.8,164
1003665411,603413089,-29416996,27623,0,3425,13,0.8,164
1003665412,603413062,-29416974,27623,0,3426,13,0.8,164
1003665413,603413017,-29416947,27623,0,3427,13,0.8,205
1003665414,603412958,-29416932,27623,0.769,3428,13,0.8,151
1003665415,603412879,-29416898,27624,0.925,3429,13,0.8,161
1003665416,603412757,-29416854,27625,0.975,3430,13,0.8,174
1003665417,603412506,-29416781,27628,2.056,3431,13,0.8,165
1003665418,603412234,-29416679,27631,2.675,3432,13,0.8,153
1003665419,603411732,-29416383,27634.5,3.292,3433,13,0.8,144
1003665420,603411321,-29416056,27638,3.497,3434,13,0.8,156
1003665421,603410905,-29415724,27642.5,4.114,3435,13,0.8,157
1003665422,603410454,-29415373,27647,4.783,3436,13,0.8,153
1003665423,603409962,-29414975,27652.5,4.783,3437,13,0.8,147
1003665424,603409404,-29414497,27658,5.4,3438,13,0.8,152
1003665425,603408590,-29413806,27665,6.378,3439,13,0.8,150
1003665426,603407909,-29413208,27672,6.739,3440,13,0.8,148
1003665427,603407213,-29412569,27679.5,7.047,3441,13,0.8,147
1003665428,603406470,-29411852,27687,7.303,3442,13,0.8,146
1003665429,603405684,-29411101,27695.5,7.922,3443,13,0.8,150
1003665430,603404844,-29410342,27704,8.589,3444,13,0.8,152
1003665431,603403957,-29409613,27713.5,9.156,3445,13,0.8,155
1003665432,603403048,-29408864,27723,9.517,3446,13,0.8,150
1003665433,603402100,-29408089,27733,9.567,3447,13,0.8,153
1003665434,603401093,-29407310,27743,10.081,3448,13,0.8,155
1003665435,603400030,-29406562,27754,10.542,3449,13,0.8,157
1003665436,603398883,-29405824,27765,11.108,3450,13,0.8,160
1003665437,603397698,-29405089,27777,11.214,3451,13,0.8,158
1003665438,603396511,-29404354,27789,11.781,3452,13,0.8,157
1003665439,603395330,-29403599,27801,11.781,3453,13,0.8,156
1003665440,603394153,-29402811,27813,11.781,3454,13,0.8,156
1003665441,603392969,-29402023,27825,11.986,3455,13,0.8,158
1003665442,603391769,-29401201,27837,11.678,3456,13,0.8,153
1003665443,603390549,-29400306,27849.5,11.781,3457,13,0.8,154
1003665444,603389310,-29399389,27862,12.242,3458,13,0.8,157
1003665445,603388020,-29398489,27875,13.014,3459,13,0.8,155
1003665446,603386699,-29397543,27888,13.067,3460,13,0.8,152
1003665447,603385358,-29396524,27902,13.322,3461,13,0.8,155
1003665448,603383997,-29395507,27916,13.939,3462,13,0.8,155
1003665449,603382626,-29394480,27930.5,13.939,3463,13,0.8,152
1003665450,603381273,-29393417,27945,13.992,3464,13,0.8,152
1003665451,603379924,-29392352,27959,14.042,3465,13,0.8,153
1003665452,603378624,-29391313,27973,14.042,3466,13,0.8,153
1003665453,603377366,-29390290,27986,13.425,3467,13,0.8,151
1003665454,603376118,-29389254,27999,13.425,3468,13,0.8,151
1003665455,603374870,-29388177,28012,13.425,3469,13,0.8,148
1003665456,603373620,-29387074,28025,13.528,3470,13,0.8,151
1003665457,603372368,-29385922,28039,13.581,3471,13,0.8,146
1003665458,603371106,-29384660,28053,13.581,3472,13,0.8,144
1003665459,603369837,-29383303,28067,14.144,3473,13,0.8,147
1003665460,603368543,-29381912,28081,14.558,3474,13,0.8,144
1003665461,603367248,-29380464,28096,14.661,3475,13,0.8,144
1003665462,603365943,-29378993,28111,15.019,3476,13,0.8,143
1003665463,603364642,-29377528,28126,15.019,3477,13,0.8,145
1003665464,603363367,-29376098,28141,15.019,3478,13,0.8,143
1003665465,603362117,-29374664,28155.5,14.3,3479,13,0.8,140
1003665466,603360890,-29373191,28170,14.353,3480,13,0.8,141
1003665467,603359654,-29371691,28184.5,14.506,3481,13,0.8,142
1003665468,603358440,-29370161,28199,14.506,3482,13,0.8,138
1003665469,603357229,-29368575,28213.5,14.558,3483,13,0.8,140
1003665470,603356007,-29366957,28228,14.558,3484,13,0.8,140
1003665471,603354778,-29365306,28243,14.661,3485,13,0.8,137
1003665472,603353556,-29363599,28258,14.661,3486,13,0.8,136
1003665473,603352391,-29361801,28273.5,14.661,3487,13,0.8,130
1003665474,603351302,-29359890,28289,14.661,3488,13,0.8,128
1003665475,603350272,-29357971,28304,15.019,3489,13,0.8,132
1003665476,603349292,-29356207,28319,15.122,3490,13,0.8,135
1003665477,603348364,-29354684,28331,13.683,3491,13,0.8,136
1003665478,603347492,-29353329,28343,11.625,3492,13,0.8,136
1003665479,603346670,-29352075,28353.5,10.906,3493,13,0.8,135
1003665480,603345870,-29350912,28364,10.7,3494,13,0.8,138
1003665481,603345117,-29349872,28373.5,9.825,3495,13,0.9,139
1003665482,603344442,-29348967,28383,9.208,3496,13,0.8,142
1003665483,603343840,-29348254,28390,7.922,3497,13,0.8,153
1003665484,603343334,-29347793,28397,6.842,3498,13,0.8,167
1003665485,603343072,-29347632,28400,4.731,3499,13,0.8,180
1003665486,603342861,-29347549,28403,3.65,3500,13,0.8,7
1003665496,603342851,-29347579,28404,0,3510,13,0.8,7
1003665497,603342869,-29347626,28404,0,3511,13,0.8,7
1003665498,603342917,-29347684,28404,0,3512,13,0.8,7
1003665499,603342984,-29347746,28405.5,0,3513,13,0.8,319
1003665500,603343058,-29347820,28407,0.617,3514,13,0.8,325
1003665501,603343149,-29347916,28408,0.617,3515,13,0.8,323
1003665502,603343276,-29348058,28409,0.975,3516,13,0.8,328
1003665503,603343521,-29348309,28412,2.056,3517,13,0.8,334
1003665504,603343799,-29348569,28415,2.519,3518,13,0.8,333
1003665505,603344351,-29349046,28419.5,3.394,3519,13,0.8,336
1003665506,603344851,-29349437,28424,4.167,3520,13,0.8,339
1003665507,603345406,-29349851,28430,5.142,3521,13,0.8,335
1003665508,603346194,-29350465,28436,6.017,3522,13,0.8,331
1003665509,603346810,-29351055,28443,6.017,3523,13,0.8,313
1003665510,603347396,-29351749,28450,6.325,3524,13,0.8,323
1003665511,603347996,-29352514,28457,6.428,3525,13,0.8,322
1003665512,603348646,-29353358,28464,7.253,3526,13,0.8,317
1003665513,603349337,-29354242,28472.5,7.767,3527,13,0.8,323
1003665514,603350099,-29355148,28481,8.075,3528,13,0.8,324
1003665515,603350910,-29356105,28490.5,8.281,3529,13,0.8,320
1003665516,603351701,-29357110,28500,9.517,3530,13,0.8,322
1003665517,603352513,-29358107,28509.5,9.517,3531,13,0.8,323
1003665518,603353400,-29359113,28519,9.517,3532,13,0.8,322
1003665519,603354334,-29360185,28530,10.233,3533,13,0.8,320
1003665520,603355267,-29361359,28541,11.008,3534,13,0.8,319
1003665521,603356231,-29362601,28552.5,11.161,3535,13,0.8,320
1003665522,603357207,-29363871,28564,11.367,3536,13,0.8,322
1003665523,603358234,-29365137,28576.5,11.781,3537,13,0.8,322
1003665524,603359283,-29366418,28589,11.883,3538,13,0.8,321
1003665525,603360339,-29367706,28601,12.344,3539,13,0.8,324
1003665526,603361355,-29368989,28613,12.397,3540,13,0.8,320
1003665527,603362334,-29370295,28625,12.397,3541,13,0.8,316
1003665528,603363283,-29371640,28637,12.036,3542,13,0.8,317
1003665529,603364252,-29372983,28649,11.883,3543,13,0.8,320
1003665530,603365306,-29374283,28661,11.986,3544,13,0.8,328
1003665531,603366475,-29375459,28674,12.294,3545,13,0.8,334
1003665532,603367745,-29376454,28687,12.294,3546,13,0.8,340
1003665533,603369054,-29377337,28700.5,13.375,3547,13,0.8,336
1003665534,603370333,-29378276,28714,13.169,3548,13,0.8,326
1003665535,603371514,-29379351,28726.5,13.169,3549,13,0.8,324
1003665536,603372615,-29380516,28739,12.139,3550,13,0.8,322
1003665537,603373659,-29381732,28751.5,12.139,3551,13,0.8,321
1003665538,603374636,-29382966,28764,12.139,3552,13,0.8,319
1003665539,603375550,-29384193,28775,11.367,3553,13,0.8,320
1003665540,603376453,-29385383,28786,11.108,3554,13,0.8,322
1003665541,603377359,-29386547,28797,10.853,3555,13,0.8,321
1003665542,603378299,-29387702,28808,10.853,3556,13,0.8,322
1003665543,603379252,-29388895,28819.5,11.367,3557,13,0.8,320
1003665544,603380208,-29390083,28831,11.367,3558,13,0.8,323
1003665545,603381174,-29391213,28842,11.367,3559,13,0.8,328
1003665546,603382186,-29392286,28853,11.214,3560,13,0.8,328
1003665547,603383248,-29393338,28864.5,11.161,3561,13,0.8,328
1003665548,603384354,-29394388,28876,12.089,3562,13,0.8,329
1003665549,603385531,-29395398,28889,12.139,3563,13,0.8,340
1003665550,603386841,-29396142,28902,12.447,3564,13,0.8,351
1003665551,603388275,-29396524,28915.5,13.375,3565,13,0.8,1
1003665552,603389881,-29396521,28929,13.478,3566,13,0.8,4
1003665553,603391619,-29396292,28945.5,15.586,3567,13,0.8,7
1003665554,603393419,-29395864,28962,16.614,3568,13,0.8,12
1003665555,603395275,-29395192,28980,16.872,3569,14,0.8,16
1003665556,603397138,-29394264,28998,17.592,3570,13,0.8,21
1003665557,603398978,-29393124,29016,18.467,3571,13,0.8,23
1003665558,603400747,-29391910,29034,18.467,3572,13,0.8,24
1003665559,603402446,-29390710,29051.5,17.592,3573,13,0.8,23
1003665560,603404097,-29389664,29069,17.383,3574,13,0.8,15
1003665561,603405710,-29388840,29084.5,16.047,3575,13,0.8,13
1003665562,603407284,-29388208,29100,15.586,3576,13,0.8,9
1003665563,603408830,-29387839,29114.5,14.764,3577,13,0.8,357
1003665564,603410242,-29387915,29129,14.711,3578,13,0.8,342
1003665565,603411469,-29388471,29141,13.014,3579,13,0.8,327
1003665566,603412457,-29389384,29153,11.883,3580,13,0.8,319
1003665567,603413266,-29390473,29162.5,10.647,3581,13,0.8,316
1003665568,603413995,-29391620,29172,9.722,3582,13,0.8,311
1003665569,603414681,-29392774,29181.5,9.464,3583,13,0.8,315
1003665570,603415384,-29393891,29191,9.358,3584,13,0.8,320
1003665571,603416103,-29394983,29200.5,9.208,3585,13,0.8,316
1003665572,603416854,-29396082,29210,9.358,3586,13,0.8,314
1003665573,603417581,-29397209,29219.5,9.517,3587,13,0.8,315
1003665574,603418299,-29398334,29229,9.517,3588,13,0.8,320
1003665575,603419055,-29399422,29238.5,9.464,3589,13,0.8,320
1003665576,603419877,-29400549,29248,9.567,3590,13,0.8,318
1003665577,603420746,-29401745,29259,10.494,3591,13,0.8,317
1003665578,603421608,-29403011,29270,10.803,3592,13,0.8,313
1003665579,603422455,-29404353,29281,11.008,3593,13,0.8,310
1003665580,603423243,-29405734,29292,11.008,3594,13,0.8,310
1003665581,603424006,-29407158,29303,10.803,3595,13,0.8,308
1003665582,603424761,-29408584,29314,10.75,3596,13,0.8,311
1003665583,603425514,-29410004,29325,10.803,3597,13,0.8,310
1003665584,603426268,-29411409,29336,10.803,3598,13,0.8,309
1003665585,603427002,-29412805,29346.5,10.803,3599,13,0.8,309
1003665586,603427723,-29414188,29357,10.803,3600,13,0.8,308
1003665587,603428420,-29415562,29367.5,10.803,3601,13,0.8,310
1003665588,603429132,-29416893,29378,10.803,3602,13,0.8,313
1003665589,603429858,-29418158,29388,10.75,3603,13,0.8,315
1003665590,603430612,-29419355,29398,10.031,3604,13,0.8,317
1003665591,603431371,-29420518,29408,10.081,3605,13,0.8,313
1003665592,603432109,-29421740,29418,10.392,3606,13,0.8,307
1003665593,603432793,-29423047,29428,10.233,3607,13,0.8,305
1003665594,603433403,-29424401,29438,10.183,3608,13,0.8,303
1003665595,603433943,-29425731,29447.5,9.772,3609,13,0.8,305
1003665596,603434490,-29427009,29457,9.106,3610,13,0.8,308
1003665597,603435052,-29428276,29466,9.106,3611,13,0.8,305
1003665598,603435633,-29429565,29475,9.106,3612,13,0.8,306
1003665599,603436236,-29430848,29484.5,9.358,3613,13,0.8,307
1003665600,603436848,-29432095,29494,9.464,3614,13,0.8,306
1003665601,603437435,-29433329,29503,9.358,3615,13,0.8,305
1003665602,603437981,-29434580,29512,9.358,3616,13,0.8,301
1003665603,603438476,-29435844,29521,9.208,3617,13,0.8,295
1003665604,603438914,-29437084,29530,9,3618,13,0.8,298
1003665605,603439321,-29438196,29537.5,8.231,3619,13,0.8,303
1003665606,603439676,-29439107,29545,7.303,3620,13,0.8,307
1003665607,603439871,-29439619,29549.5,5.914,3621,13,0.8,300
1003665608,603440046,-29440127,29554,4.011,3622,13,0.8,281
1003665609,603440149,-29440487,29556,3.547,3623,13,0.8,141
1003665642,603440107,-29440548,29558,0,3656,13,0.8,141
1003665643,603440054,-29440596,29558,0,3657,13,0.8,141
1003665644,603439975,-29440584,29558,0,3658,13,0.8,141
1003665645,603439849,-29440509,29560.5,0,3659,13,0.8,158
1003665646,603439593,-29440347,29563,2.417,3660,13,0.8,155
1003665647,603439302,-29440160,29566.5,2.622,3661,13,0.8,161
1003665648,603438735,-29439819,29570,3.908,3662,13,0.8,161
1003665649,603438256,-29439549,29575,3.961,3663,13,0.8,162
1003665650,603437766,-29439282,29580,4.833,3664,13,0.8,159
1003665651,603437213,-29438944,29585.5,4.989,3665,13,0.8,151
1003665652,603436573,-29438529,29591,5.4,3666,13,0.8,159
1003665653,603435660,-29437946,29598.5,6.636,3667,13,0.8,157
1003665654,603434900,-29437464,29606,6.944,3668,13,0.8,158
1003665655,603434124,-29436927,29614,7.303,3669,13,0.8,151
1003665656,603433334,-29436258,29622,7.458,3670,13,0.8,144
1003665657,603432528,-29435452,29631,8.383,3671,13,0.8,147
1003665658,603431653,-29434537,29640,8.744,3672,13,0.8,146
1003665659,603430707,-29433523,29651,10.183,3673,13,0.8,146
1003665660,603429663,-29432470,29662,10.906,3674,13,0.8,148
1003665661,603428578,-29431358,29674,11.469,3675,13,0.8,145
1003665662,603427460,-29430174,29686,11.831,3676,13,0.8,145
1003665663,603426296,-29428993,29699,12.447,3677,13,0.8,149
1003665664,603425131,-29427816,29712,12.603,3678,13,0.8,145
1003665665,603424001,-29426519,29725,12.756,3679,13,0.8,136
1003665666,603422914,-29424993,29738,12.756,3680,13,0.8,131
1003665667,603421871,-29423325,29752,13.581,3681,13,0.8,133
1003665668,603420820,-29421681,29766,13.581,3682,13,0.8,143
1003665669,603419707,-29420187,29779.5,13.581,3683,13,0.8,146
1003665670,603418483,-29418828,29793,13.425,3684,13,0.8,147
1003665671,603417246,-29417596,29807,13.117,3685,13,0.8,151
1003665672,603416008,-29416466,29821,12.911,3686,13,0.8,150
1003665673,603414782,-29415383,29834,13.067,3687,13,0.8,151
1003665674,603413574,-29414365,29847,13.067,3688,13,0.8,153
1003665675,603412346,-29413401,29859.5,13.067,3689,13,0.8,155
1003665676,603411123,-29412462,29872,13.067,3690,13,0.8,154
1003665677,603409916,-29411551,29884.5,12.911,3691,13,0.8,155
1003665678,603408738,-29410684,29897,12.55,3692,13,0.8,156
1003665679,603407568,-29409870,29909,12.036,3693,13,0.8,158
1003665680,603406398,-29409105,29921,11.883,3694,13,0.8,158
1003665681,603405217,-29408385,29933,11.625,3695,13,0.8,158
1003665682,603404047,-29407664,29945,11.572,3696,13,0.8,156
1003665683,603402878,-29406886,29956.5,11.572,3697,13,0.8,154
1003665684,603401727,-29406040,29968,11.728,3698,13,0.8,154
1003665685,603400568,-29405138,29980,11.933,3699,13,0.8,151
1003665686,603399421,-29404159,29992,11.933,3700,13,0.8,149
1003665687,603398262,-29403149,30004.5,11.933,3701,13,0.8,154
1003665688,603397075,-29402202,30017,11.933,3702,13,0.8,155
1003665689,603395889,-29401321,30029,11.933,3703,13,0.8,156
1003665690,603394701,-29400483,30041,12.089,3704,13,0.8,156
1003665691,603393498,-29399594,30053.5,12.139,3705,13,0.8,151
1003665692,603392279,-29398573,30066,12.242,3706,13,0.8,148
1003665693,603391040,-29397465,30079.5,13.014,3707,13,0.8,151
1003665694,603389759,-29396359,30093,13.733,3708,13,0.8,153
1003665695,603388436,-29395308,30107,13.733,3709,13,0.8,157
1003665696,603387091,-29394344,30121,13.836,3710,13,0.8,157
1003665697,603385738,-29393480,30134.5,13.683,3711,13,0.8,159
1003665698,603384393,-29392628,30148,13.425,3712,13,0.8,154
1003665699,603383077,-29391687,30161.5,13.272,3713,13,0.8,152
1003665700,603381777,-29390653,30175,13.425,3714,13,0.8,154
1003665701,603380452,-29389606,30189,13.581,3715,13,0.8,153
1003665702,603379141,-29388551,30203,13.683,3716,13,0.8,152
1003665703,603377852,-29387505,30216,13.683,3717,13,0.8,153
1003665704,603376574,-29386467,30229,13.581,3718,13,0.8,153
1003665705,603375301,-29385452,30242.5,13.425,3719,13,0.8,156
1003665706,603374020,-29384552,30256,13.425,3720,13,0.8,163
1003665707,603372742,-29383885,30268.5,13.014,3721,13,0.8,169
1003665708,603371466,-29383424,30281,12.397,3722,13,0.8,169
1003665709,603370214,-29383031,30293,11.933,3723,13,0.8,165
1003665710,603368974,-29382579,30305,11.883,3724,13,0.8,160
1003665711,603367741,-29381935,30317,11.933,3725,13,0.8,153
1003665712,603366488,-29381063,30329,12.344,3726,13,0.8,150
1003665713,603365233,-29380001,30342.5,12.808,3727,13,0.8,148
1003665714,603363959,-29378817,30356,13.322,3728,13,0.8,150
1003665715,603362681,-29377556,30370,14.042,3729,13,0.8,144
1003665716,603361437,-29376114,30384,14.094,3730,13,0.8,135
1003665717,603360254,-29374422,30399,14.353,3731,13,0.8,132
1003665718,603359096,-29372538,30414,15.019,3732,13,0.8,132
1003665719,603357965,-29370586,30430,15.639,3733,13,0.8,133
1003665720,603356858,-29368632,30446,15.639,3734,13,0.8,130
1003665721,603355803,-29366617,30461.5,15.431,3735,13,0.8,126
1003665722,603354786,-29364504,30477,15.431,3736,13,0.8,126
1003665723,603353780,-29362306,30493,15.328,3737,13,0.8,125
1003665724,603352780,-29360058,30509,16.1,3738,13,0.8,125
1003665725,603351786,-29357760,30525.5,16.306,3739,13,0.8,124
1003665726,603350812,-29355438,30542,16.461,3740,13,0.8,122
1003665727,603349872,-29353059,30558.5,16.461,3741,13,0.8,117
1003665728,603349001,-29350536,30575,16.461,3742,13,0.8,115
1003665729,603348190,-29347916,30592.5,17.336,3743,13,0.8,114
1003665730,603347418,-29345268,30610,17.336,3744,13,0.8,115
1003665731,603346651,-29342604,30627,17.336,3745,13,0.8,115
1003665732,603345902,-29339967,30644,17.181,3746,13,0.8,113
1003665733,603345213,-29337289,30661,16.922,3747,13,0.8,108
1003665734,603344622,-29334530,30678,16.922,3748,13,0.8,105
1003665735,603344074,-29331716,30695.5,17.181,3749,13,0.8,107
1003665736,603343550,-29328876,30713,17.336,3750,13,0.8,105
1003665737,603343105,-29326020,30730.5,17.336,3751,13,0.8,100
1003665738,603342809,-29323207,30748,17.131,3752,13,0.8,93
1003665739,603342678,-29320506,30764,16.306,3753,13,0.8,87
1003665740,603342743,-29317993,30780,15.689,3754,13,0.9,79
1003665741,603342960,-29315778,30793,15.019,3755,13,0.8,76
1003665742,603343226,-29313960,30806,12.911,3756,13,0.8,79
1003665743,603343357,-29312567,30814,10.75,3757,13,0.8,111
1003665744,603343231,-29311643,30822,8.436,3758,13,0.8,146
1003665745,603343024,-29311321,30826,5.658,3759,13,0.8,173
1003665746,603342757,-29311211,30830,4.578,3760,13,0.8,225
1003665747,603342644,-29311240,30831.5,2.828,3761,13,0.8,169
1003665748,603342566,-29311292,30833,1.542,3762,13,0.8,139
1003665788,603342471,-29311373,30833,0,3802,13,0.8,139
1003665789,603342384,-29311424,30833,0,3803,13,0.8,139
1003665790,603342306,-29311439,30833,0,3804,13,0.8,139
1003665791,603342246,-29311410,30834,0,3805,13,0.8,150
1003665792,603342194,-29311366,30835,0.719,3806,13,0.8,177
1003665793,603342145,-29311316,30835.5,0.719,3807,13,0.8,142
1003665794,603342084,-29311273,30836,0.719,3808,13,0.8,166
1003665795,603342007,-29311238,30837,0.719,3809,13,0.8,129
1003665796,603341934,-29311189,30838,0.719,3810,13,0.8,133
1003665797,603341871,-29311125,30839,0.769,3811,13,0.8,105
1003665798,603341816,-29311039,30840,0.769,3812,13,0.8,134
1003665799,603341751,-29310951,30840.5,0.975,3813,13,0.8,159
1003665800,603341676,-29310870,30841,1.128,3814,13,0.8,176
1003665801,603341597,-29310791,30842,1.181,3815,13,0.8,127
1003665802,603341517,-29310707,30843,0.872,3816,13,0.8,153
1003665803,603341443,-29310633,30844,0.975,3817,13,0.8,176
1003665804,603341389,-29310575,30845,0.975,3818,13,0.8,176
1003665805,603341336,-29310500,30845,0.975,3819,13,0.8,176
1003665806,603341268,-29310425,30845,0.975,3820,13,0.8,176
1003665807,603341198,-29310363,30846,0.975,3821,13,0.8,136
1003665808,603341140,-29310299,30847,1.128,3822,13,0.8,104
1003665809,603341099,-29310214,30847.5,1.128,3823,13,0.8,104
1003665810,603341062,-29310118,30848,1.128,3824,13,0.8,135
1003665811,603341014,-29310020,30849,0.769,3825,13,0.8,134
1003665812,603340957,-29309927,30850,0.975,3826,13,0.8,137
1003665813,603340887,-29309838,30851,0.975,3827,13,0.7,163
1003665814,603340793,-29309752,30852,0.975,3828,13,0.7,151
1003665815,603340698,-29309664,30853,1.028,3829,13,0.7,141
1003665816,603340596,-29309567,30854,1.028,3830,13,0.7,141
1003665817,603340500,-29309473,30855.5,0.975,3831,13,0.7,125
1003665818,603340409,-29309374,30857,0.975,3832,13,0.7,93
1003665819,603340332,-29309278,30857.5,0.975,3833,13,0.7,122
1003665820,603340256,-29309172,30858,0.925,3834,13,0.7,158
1003665821,603340181,-29309075,30859,0.975,3835,13,0.7,152
1003665822,603340099,-29308986,30860,0.975,3836,13,0.7,152
1003665823,603340011,-29308900,30861,0.975,3837,13,0.7,151
1003665824,603339915,-29308815,30862,0.975,3838,13,0.7,155
1003665825,603339811,-29308733,30863.5,1.181,3839,13,0.7,140
1003665826,603339711,-29308652,30865,0.975,3840,13,0.7,137
1003665827,603339623,-29308571,30865.5,0.925,3841,13,0.7,166
1003665828,603339530,-29308513,30866,0.925,3842,13,0.7,129
1003665847,603339426,-29308473,30867,0,3861,13,0.7,129
1003665848,603339345,-29308423,30867,0,3862,13,0.7,129
1003665849,603339261,-29308356,30867,0,3863,13,0.7,129
1003665850,603339180,-29308277,30867,0,3864,13,0.7,116
1003665851,603339104,-29308190,30869,0.769,3865,13,0.7,135
1003665852,603339024,-29308104,30871,0.667,3866,13,0.7,135
1003665853,603338951,-29308010,30872,0.667,3867,13,0.7,132
1003665854,603338884,-29307907,30873,0.667,3868,13,0.7,138
1003665855,603338814,-29307795,30874,0.667,3869,13,0.7,141
1003665856,603338732,-29307680,30875,0.769,3870,13,0.7,153
1003665857,603338637,-29307566,30876.5,0.872,3871,13,0.7,160
1003665858,603338541,-29307483,30878,1.128,3872,13,0.8,166
1003665874,603338458,-29307423,30879,0,3888,13,0.8,166
1003665875,603338380,-29307360,30879,0,3889,13,0.8,166
1003665876,603338288,-29307307,30879,0,3890,13,0.8,166
1003665877,603338196,-29307264,30880.5,0,3891,13,0.8,294
1003665964,603338194,-29307400,30882,0,3978,13,0.8,294
1003665965,603338201,-29307518,30882,0,3979,13,0.8,294
1003665966,603338228,-29307660,30882,0,3980,13,0.8,294
1003665967,603338278,-29307835,30884,0,3981,13,0.8,317
1003665968,603338344,-29308023,30886,1.594,3982,13,0.8,296
1003665969,603338420,-29308221,30887.5,1.594,3983,13,0.8,293
1003665970,603338505,-29308426,30889,1.594,3984,13,0.8,280
1003665971,603338590,-29308622,30890.5,1.386,3985,13,0.8,297
1003665972,603338686,-29308781,30892,1.439,3986,13,0.8,340
1003665981,603338818,-29308905,30893,0,3995,13,0.8,340
1003665982,603338924,-29309010,30893,0,3996,13,0.8,340
1003665983,603339026,-29309103,30893,0,3997,13,0.8,340
1003665984,603339134,-29309197,30893,0,3998,13,0.8,328
1003665985,603339232,-29309298,30895.5,1.181,3999,13,0.8,309
1003665986,603339319,-29309412,30898,0.872,4000,13,0.8,297
1003665987,603339393,-29309539,30899,0.975,4001,13,0.8,302
1003665988,603339461,-29309681,30900,1.128,4002,13,0.8,301
1003665989,603339530,-29309832,30901.5,1.128,4003,13,0.8,296
1003665990,603339594,-29309989,30903,1.128,4004,13,0.8,299
1003665991,603339660,-29310154,30904,1.128,4005,13,0.8,304
1003665992,603339729,-29310322,30905,1.181,4006,13,0.8,303
1003665993,603339803,-29310500,30906.5,1.181,4007,13,0.8,314
1003665994,603339883,-29310679,30908,1.233,4008,13,0.8,301
1003665995,603339970,-29310858,30909.5,1.233,4009,13,0.8,315
1003665996,603340065,-29311037,30911,1.233,4010,13,0.8,307
1003665997,603340159,-29311225,30912.5,1.283,4011,13,0.8,311
1003665998,603340253,-29311417,30914,1.283,4012,13,0.8,321
1003665999,603340343,-29311618,30915.5,1.283,4013,13,0.8,314
1003666000,603340431,-29311819,30917,1.439,4014,13,0.8,306
1003666001,603340515,-29312020,30918,1.439,4015,13,0.8,317
1003666002,603340598,-29312214,30919,1.439,4016,13,0.8,313
1003666003,603340680,-29312405,30920.5,1.439,4017,13,0.8,295
1003666004,603340761,-29312601,30922,1.439,4018,13,0.9,302
1003666005,603340850,-29312789,30923.5,1.492,4019,13,0.8,307
1003666006,603340940,-29312964,30925,1.492,4020,13,0.9,306
1003666007,603341008,-29313132,30926,1.492,4021,13,0.8,298
1003666008,603341064,-29313296,30927,1.439,4022,13,0.8,290
1003666009,603341100,-29313444,30927.5,1.233,4023,13,0.8,339
1003666010,603341132,-29313573,30928,1.233,4024,13,0.8,314
1003666011,603341165,-29313690,30928.5,1.233,4025,13,0.8,273
1003666012,603341198,-29313796,30929,1.233,4026,13,0.8,263
1003666013,603341220,-29313910,30930,1.181,4027,13,0.8,307
1003666014,603341247,-29314011,30931,1.181,4028,13,0.8,332
1003666026,603341284,-29314081,30931,0,4040,13,0.8,332
1003666027,603341323,-29314143,30931,0,4041,13,0.8,332
1003666028,603341384,-29314210,30931,0,4042,13,0.8,332
1003666029,603341473,-29314316,30933,0,4043,13,0.8,317
1003666030,603341591,-29314474,30935,1.542,4044,13,0.8,313
1003666031,603341786,-29314755,30937.5,2.056,4045,13,0.8,318
1003666032,603341984,-29315049,30940,2.364,4046,13,0.8,319
1003666033,603342199,-29315348,30943,2.775,4047,13,0.8,325
1003666034,603342435,-29315642,30946,2.931,4048,13,0.8,333
1003666035,603342687,-29315922,30949,2.931,4049,13,0.8,333
1003666036,603342948,-29316204,30952,2.983,4050,13,0.8,323
1003666037,603343234,-29316526,30956,2.775,4051,13,0.8,317
1003666038,603343711,-29317138,30960,3.292,4052,13,0.8,313
1003666039,603344071,-29317653,30964,3.856,4053,13,0.8,317
1003666040,603344428,-29318182,30968,4.114,4054,13,0.8,316
1003666041,603344813,-29318741,30973,4.678,4055,13,0.8,313
1003666042,603345207,-29319306,30978,4.678,4056,13,0.8,317
1003666043,603345621,-29319893,30983.5,4.936,4057,13,0.8,312
1003666044,603346056,-29320536,30989,5.092,4058,13,0.8,318
1003666045,603346521,-29321235,30995,5.453,4059,13,0.8,307
1003666046,603347132,-29322256,31001,6.481,4060,13,0.8,303
1003666047,603347577,-29323103,31007.5,6.481,4061,13,0.8,308
1003666048,603348027,-29323931,31014,6.119,4062,13,0.8,315
