timestamp,position_lat,position_long,distance,speed,idx,Sat,hdop,cog
1005654621,603377516,-29352676,469,10.906,122,13,0.9,320
1005654622,603378452,-29353881,480.5,11.058,123,13,0.9,319
1005654623,603379387,-29355082,492,11.058,124,13,0.9,320
1005654624,603380293,-29356297,502.5,11.058,125,13,0.9,317
1005654625,603381166,-29357514,513,10.906,126,13,0.9,316
1005654626,603382026,-29358750,524,10.853,127,13,0.9,318
1005654627,603382871,-29359987,535,10.803,128,13,0.9,317
1005654628,603383707,-29361202,545,10.803,129,13,0.9,316
1005654629,603384511,-29362383,555,9.978,130,13,0.9,316
1005654630,603385296,-29363493,564.5,9.667,131,13,0.9,314
1005654631,603386051,-29364574,574,9.619,132,13,0.9,315
1005654632,603386813,-29365644,584,9.619,133,13,0.9,317
1005654633,603387592,-29366725,594,9.667,134,13,0.9,318
1005654634,603388402,-29367813,604,9.978,135,13,0.9,318
1005654635,603389219,-29368915,614,9.875,136,13,0.9,318
1005654636,603390058,-29370026,624.5,9.875,137,13,0.9,320
1005654637,603390927,-29371128,635,9.875,138,13,0.9,318
1005654638,603391776,-29372266,645,9.875,139,13,0.9,316
1005654639,603392614,-29373388,655,9.825,140,13,0.9,321
1005654640,603393459,-29374482,665.5,9.875,141,13,0.9,318
1005654641,603394291,-29375592,676,9.928,142,13,0.9,318
1005654642,603395101,-29376687,685.5,9.928,143,13,0.9,320
1005654643,603395900,-29377767,695,9.928,144,13,0.9,318
1005654644,603396797,-29378933,705,9.928,145,13,0.9,321
1005654645,603397617,-29379924,715,9.928,146,13,0.9,319
1005654646,603398463,-29380899,725.5,9.928,147,13,0.9,324
1005654647,603399359,-29381891,736,9.928,148,13,0.9,322
1005654648,603400221,-29382925,746,9.928,149,13,0.9,319
1005654649,603401044,-29383966,756,9.928,150,13,0.9,320
1005654650,603401868,-29384996,766,9.928,151,13,0.9,325
1005654651,603402728,-29386004,776,9.928,152,13,0.9,325
1005654652,603403630,-29387014,786.5,9.978,153,13,0.9,326
1005654653,603404577,-29388045,797,10.133,154,13,0.9,323
1005654654,603405504,-29389142,807.5,10.183,155,13,0.9,316
1005654655,603406362,-29390308,818,10.183,156,13,0.9,316
1005654656,603407187,-29391480,828.5,10.183,157,13,0.9,319
1005654657,603408012,-29392644,839,10.133,158,13,0.9,319
1005654658,603408852,-29393771,849.5,10.183,159,13,0.9,322
1005654659,603409742,-29394855,860,10.233,160,13,0.9,324
1005654660,603410641,-29395908,870.5,10.233,161,13,0.9,316
1005654661,603411531,-29396975,881,10.286,162,13,0.9,323
1005654662,603412432,-29398037,891.5,10.286,163,13,0.9,324
1005654663,603413372,-29399094,902,10.956,164,13,0.9,326
1005654664,603414336,-29400159,913.5,11.058,165,13,0.9,321
1005654665,603415299,-29401250,925,11.058,166,13,0.9,324
1005654666,603416249,-29402295,935.5,10.7,167,13,0.9,325
1005654667,603417197,-29403299,946,10.647,168,13,0.9,326
1005654668,603418191,-29404320,957,10.7,169,13,0.9,328
1005654669,603419201,-29405329,968,11.214,170,13,0.9,324
1005654670,603420217,-29406401,980,10.956,171,13,0.9,324
1005654671,603421243,-29407502,992,11.058,172,13,0.9,320
1005654672,603422225,-29408686,1003.5,11.058,173,13,0.9,320
1005654673,603423174,-29409919,1015,11.108,174,13,0.9,318
1005654674,603424112,-29411211,1026,11.108,175,13,0.9,316
1005654675,603425004,-29412523,1037,11.108,176,13,0.9,313
1005654676,603425841,-29413790,1047.5,10.133,177,13,0.9,319
1005654677,603426677,-29414932,1058,10.133,178,13,0.9,326
1005654678,603427572,-29415969,1068.5,10.233,179,13,0.9,328
1005654679,603428517,-29416945,1079,10.7,180,13,0.9,326
1005654680,603429464,-29417930,1090,10.803,181,13,0.9,325
1005654681,603430447,-29418939,1101,10.803,182,13,0.9,327
1005654682,603431472,-29419985,1112.5,10.803,183,13,0.9,325
1005654683,603432498,-29421070,1124,10.803,184,13,0.9,325
1005654684,603433508,-29422126,1135,10.803,185,13,0.9,327
1005654685,603434499,-29423147,1146,10.803,186,13,0.9,327
1005654686,603435488,-29424139,1157,10.803,187,13,0.9,327
1005654687,603436479,-29425127,1168,10.803,188,13,0.9,328
1005654688,603437514,-29426137,1180,10.956,189,13,0.9,329
1005654689,603438574,-29427162,1192,10.956,190,13,0.9,329
1005654690,603439625,-29428164,1203,10.956,191,13,0.9,329
1005654691,603440667,-29429148,1214,11.058,192,13,0.9,328
1005654692,603441713,-29430166,1225.5,11.058,193,13,0.9,327
1005654693,603442744,-29431186,1237,11.058,194,13,0.9,327
1005654694,603443794,-29432214,1249,11.058,195,13,0.9,326
1005654695,603444879,-29433317,1261,11.831,196,13,0.9,326
1005654696,603445965,-29434448,1273,11.831,197,13,0.9,328
1005654697,603447045,-29435535,1285,11.678,198,14,0.9,327
1005654698,603448191,-29436719,1296.5,11.678,199,13,0.9,323
1005654699,603449190,-29437793,1308,11.678,200,13,0.9,324
1005654700,603450184,-29438838,1319.5,11.678,201,13,0.9,331
1005654701,603451247,-29439783,1331,11.678,202,13,0.9,340
1005654702,603452406,-29440574,1343.5,11.728,203,13,0.9,341
1005654703,603453640,-29441333,1356,12.447,204,13,0.9,334
1005654704,603454885,-29442203,1368.5,12.653,205,13,0.9,330
1005654705,603456046,-29443233,1381,12.653,206,13,0.9,321
1005654706,603457131,-29444373,1393,11.933,207,13,0.9,326
1005654707,603458238,-29445487,1405,11.933,208,13,0.9,334
1005654708,603459431,-29446468,1417.5,11.933,209,13,0.9,339
1005654709,603460678,-29446970,1430,12.036,210,13,0.9,8
1005654710,603461836,-29446757,1441.5,12.036,211,13,0.9,34
1005654711,603462928,-29445845,1453,10.597,212,13,0.9,43
1005654712,603463616,-29444792,1458.5,10.233,213,13,1.3,55
1005654713,603463536,-29443875,1464,9.667,214,13,1.3,129
1005654714,603463177,-29443168,1469,4.475,215,13,1.3,149
1005654715,603462829,-29442762,1474,4.475,216,13,1.3,152
1005654716,603462396,-29442371,1478.5,4.525,217,13,0.9,152
1005654717,603461924,-29441981,1483,5.039,218,13,0.9,152
1005654718,603461426,-29441582,1489,5.35,219,13,0.9,157
1005654719,603460882,-29441192,1495,5.5,220,13,0.9,159
1005654720,603460284,-29440825,1501.5,5.5,221,13,0.9,165
1005654721,603459627,-29440491,1508,6.275,222,13,0.9,166
1005654722,603458683,-29440083,1515.5,7.047,223,13,0.9,169
1005654723,603457890,-29439775,1523,7.253,224,13,0.9,165
1005654724,603457077,-29439437,1531,7.819,225,13,0.9,158
1005654725,603456247,-29439033,1539,7.869,226,13,0.9,161
1005654726,603455409,-29438601,1547.5,8.022,227,13,0.9,160
1005654727,603454553,-29438171,1556,8.333,228,13,0.9,162
1005654728,603453672,-29437717,1565.5,8.642,229,13,0.9,159
1005654729,603452720,-29437206,1575,9.567,230,13,0.9,162
1005654730,603451714,-29436682,1585.5,10.081,231,13,0.9,161
1005654731,603450664,-29436119,1596,10.392,232,13,0.9,160
1005654732,603449555,-29435462,1608,10.956,233,13,0.9,154
1005654733,603448392,-29434658,1620,12.192,234,13,0.9,154
1005654734,603447184,-29433763,1632.5,12.192,235,13,0.9,152
1005654735,603445966,-29432842,1645,12.294,236,13,0.9,158
1005654736,603444737,-29431978,1657.5,12.294,237,13,0.9,157
1005654737,603443515,-29431117,1670,12.192,238,13,0.9,155
1005654738,603442308,-29430239,1682.5,12.192,239,13,0.9,154
1005654739,603441070,-29429350,1695,12.192,240,13,0.9,158
1005654740,603439799,-29428456,1708.5,12.756,241,13,0.9,153
1005654741,603438522,-29427521,1722,12.5,242,13,0.9,154
1005654742,603437245,-29426579,1735,12.603,243,13,0.9,155
1005654743,603435941,-29425619,1748,13.272,244,13,0.9,153
1005654744,603434607,-29424608,1762,13.733,245,13,0.9,153
1005654745,603433279,-29423586,1776,13.733,246,13,0.9,155
1005654746,603432000,-29422669,1788.5,12.964,247,13,0.9,157
1005654747,603430732,-29421818,1801,12.964,248,13,0.9,157
1005654748,603429474,-29420968,1814,13.014,249,13,0.9,154
1005654749,603428201,-29420064,1827,13.014,250,13,0.9,153
1005654750,603426936,-29419108,1840.5,13.169,251,13,0.9,153
1005654751,603425658,-29418133,1854,13.169,252,13,0.9,154
1005654752,603424371,-29417164,1867,13.169,253,13,0.9,156
1005654753,603423079,-29416275,1880,13.169,254,13,0.9,161
1005654754,603421787,-29415487,1893,13.014,255,13,0.9,159
1005654755,603420473,-29414732,1906,12.964,256,13,0.9,161
1005654756,603419137,-29414032,1919,12.964,257,13,0.9,163
1005654757,603417809,-29413376,1932,12.964,258,13,0.9,162
1005654758,603416510,-29412748,1945,12.964,259,13,0.9,162
1005654759,603415208,-29412100,1958,12.911,260,13,0.9,161
1005654760,603413902,-29411396,1971,12.911,261,13,0.9,158
1005654761,603412581,-29410595,1984,12.911,262,13,0.9,155
1005654762,603411252,-29409711,1997.5,12.911,263,13,0.9,156
1005654763,603409931,-29408807,2011,12.911,264,13,0.9,157
1005654764,603408594,-29407954,2024.5,12.964,265,13,0.9,159
1005654765,603407267,-29407146,2038,13.117,266,13,0.9,158
1005654766,603405950,-29406293,2051.5,13.169,267,13,0.9,152
1005654767,603404646,-29405310,2065,13.322,268,13,0.9,150
1005654768,603403330,-29404241,2078.5,13.322,269,13,0.9,153
1005654769,603402036,-29403214,2092,13.322,270,13,0.9,157
1005654770,603400734,-29402259,2105,13.322,271,14,0.9,157
1005654771,603399458,-29401408,2118,13.014,272,14,0.9,159
1005654772,603398258,-29400612,2129.5,11.728,273,14,0.9,152
1005654773,603397124,-29399765,2141,11.572,274,14,0.9,152
1005654774,603396012,-29398868,2153,11.572,275,14,0.9,152
1005654775,603394873,-29397953,2165,12.242,276,14,0.9,154
1005654776,603393713,-29397034,2177,12.344,277,14,0.9,151
1005654777,603392544,-29396097,2189,12.603,278,14,0.9,154
1005654778,603391361,-29395188,2201.5,12.344,279,14,0.9,157
1005654779,603390150,-29394351,2214,12.344,280,14,0.9,160
1005654780,603388923,-29393537,2226.5,12.344,281,14,0.9,153
1005654781,603387710,-29392646,2239,12.344,282,14,0.9,151
1005654782,603386499,-29391681,2252,12.344,283,14,0.9,151
1005654783,603385297,-29390658,2265,12.5,284,14,0.9,149
1005654784,603384113,-29389569,2277.5,12.55,285,14,0.9,147
1005654785,603382926,-29388436,2290,12.603,286,14,0.9,148
1005654786,603381725,-29387314,2303.5,12.603,287,14,0.9,150
1005654787,603380506,-29386197,2317,12.808,288,14,0.9,149
1005654788,603379279,-29385063,2330,12.858,289,14,0.9,150
1005654789,603378045,-29383946,2343,12.911,290,14,0.9,151
1005654790,603376802,-29382834,2357,13.478,291,14,0.9,149
1005654791,603375520,-29381681,2371,13.992,292,14,0.9,148
1005654792,603374199,-29380461,2385.5,14.353,293,14,0.9,148
1005654793,603372853,-29379173,2400,14.661,294,14,0.9,146
1005654794,603371521,-29377760,2415.5,15.019,295,14,0.9,142
1005654795,603370201,-29376226,2431,15.639,296,14,0.9,142
1005654796,603368734,-29374440,2447,15.742,297,14,0.9,141
1005654797,603367454,-29372822,2463,15.947,298,14,0.9,140
1005654798,603366175,-29371232,2478.5,15.947,299,14,0.9,144
1005654799,603364861,-29369695,2494,15.792,300,14,0.9,145
1005654800,603363542,-29368211,2509,15.072,301,14,0.9,146
1005654801,603362217,-29366783,2524,15.122,302,14,0.9,146
1005654802,603360906,-29365423,2538.5,15.122,303,14,0.9,149
1005654803,603359577,-29364139,2553,15.122,304,14,0.9,150
1005654804,603358253,-29362906,2568.5,14.506,305,14,0.9,148
1005654805,603356815,-29361540,2584,14.3,306,14,0.9,145
1005654806,603355574,-29360292,2597,14.3,307,14,0.9,144
1005654807,603354368,-29358989,2610,14.608,308,14,0.9,144
1005654808,603353154,-29357623,2625.5,14.506,309,14,0.9,143
1005654809,603351821,-29356081,2641,14.403,310,14,0.9,141
1005654810,603350680,-29354700,2653.5,14.403,311,14,0.9,139
1005654811,603349563,-29353244,2666,14.403,312,14,0.9,141
1005654812,603348423,-29351740,2680,14.3,313,14,0.9,142
1005654813,603347273,-29350253,2694,14.144,314,14,0.9,142
1005654814,603345978,-29348646,2708,14.144,315,14,0.9,143
1005654815,603344854,-29347209,2722,14.144,316,14,0.9,137
1005654816,603343782,-29345670,2736,14.144,317,14,0.9,133
1005654817,603342768,-29343967,2750,14.094,318,14,0.9,127
1005654818,603341855,-29341861,2763.5,14.094,319,14,0.9,106
1005654819,603341303,-29339891,2777,14.094,320,14,1.2,103
1005654820,603341270,-29338139,2786,13.478,321,14,0.9,68
1005654821,603341645,-29336725,2795,9,322,14,0.9,51
1005654822,603342326,-29335742,2802.5,7.922,323,14,0.9,9
1005654823,603343070,-29335402,2810,5.864,324,14,0.9,346
1005654824,603343633,-29335520,2817.5,5.864,325,14,0.9,338
1005654825,603344363,-29335890,2825,6.378,326,14,0.9,334
1005654826,603345342,-29336606,2833,6.533,327,14,0.9,327
1005654827,603346115,-29337289,2841,7.097,328,14,0.9,333
1005654828,603346910,-29337990,2850,7.458,329,14,0.9,332
1005654829,603347720,-29338756,2859,7.972,330,14,0.9,326
1005654830,603348587,-29339629,2869,9.258,331,14,0.9,325
1005654831,603349468,-29340583,2879,9.311,332,14,0.9,321
1005654832,603350328,-29341642,2889.5,9.619,333,14,0.9,317
1005654833,603351173,-29342818,2900,9.667,334,14,0.9,316
1005654834,603352041,-29344003,2911.5,9.667,335,14,0.9,320
1005654835,603353027,-29345235,2923,10.031,336,14,0.9,325
1005654836,603353925,-29346276,2933,9.619,337,14,0.9,323
1005654837,603354829,-29347283,2943,9.667,338,14,0.9,326
1005654838,603355759,-29348245,2953.5,9.667,339,14,0.9,331
1005654839,603356766,-29349126,2964,10.183,340,14,0.9,337
1005654840,603357880,-29349899,2976,10.7,341,14,0.9,340
1005654841,603359043,-29350634,2988,11.469,342,14,0.9,338
1005654842,603360260,-29351362,3000,11.678,343,14,0.9,339
1005654843,603361484,-29352062,3012,11.883,344,14,0.9,341
1005654844,603362746,-29352713,3025,12.344,345,14,0.9,346
1005654845,603364080,-29353268,3038,12.55,346,14,0.9,348
1005654846,603365446,-29353788,3051.5,12.55,347,14,0.9,344
1005654847,603366841,-29354349,3065,12.964,348,14,0.9,342
1005654848,603368261,-29354985,3080.5,13.169,349,14,0.9,344
1005654849,603369832,-29355673,3096,14.144,350,14,0.9,345
1005654850,603371266,-29356304,3109.5,14.3,351,14,0.9,343
1005654851,603372730,-29356919,3123,14.3,352,14,0.9,346
1005654852,603374201,-29357471,3137,14.3,353,14,0.9,349
1005654853,603375704,-29357935,3151,14.3,354,14,0.9,351
1005654854,603377278,-29358330,3166.5,15.072,355,14,0.9,351
1005654855,603378902,-29358674,3182,15.278,356,14,0.9,351
1005654856,603380557,-29359035,3198,15.278,357,14,0.9,349
1005654857,603382247,-29359458,3214,15.483,358,14,0.9,349
1005654858,603383943,-29359917,3229.5,15.483,359,14,0.9,349
1005654859,603385597,-29360372,3245,15.381,360,14,0.9,351
1005654860,603387254,-29360787,3262,15.278,361,14,0.9,350
1005654861,603389058,-29361258,3279,15.328,362,14,0.9,349
1005654862,603390657,-29361710,3293.5,15.381,363,14,0.9,346
1005654863,603392240,-29362284,3308,15.381,364,14,0.9,343
1005654864,603393824,-29362889,3325,15.278,365,14,0.9,346
1005654865,603395572,-29363607,3342,15.483,366,14,0.9,343
1005654866,603397155,-29364312,3356,15.483,367,14,0.9,341
1005654867,603398706,-29365072,3370,15.175,368,14,0.9,341
1005654868,603400201,-29365861,3383.5,14.25,369,14,0.9,341
1005654869,603401553,-29366647,3397,14.25,370,14,0.9,339
1005654870,603402902,-29367449,3411,13.992,371,14,0.9,340
1005654871,603404290,-29368190,3425,13.992,372,14,0.9,343
1005654872,603405716,-29368858,3441,14.25,373,14,0.9,344
1005654873,603407343,-29369619,3457,14.25,374,14,0.9,341
1005654874,603408781,-29370350,3470.5,15.072,375,14,0.9,341
1005654875,603410249,-29371101,3484,15.072,376,14,0.9,343
1005654876,603411783,-29371836,3501,15.175,377,14,0.9,344
1005654877,603413508,-29372650,3518,15.175,378,14,0.9,340
1005654878,603415176,-29373477,3531.5,15.175,379,14,0.9,340
1005654879,603416605,-29374220,3545,15.019,380,14,0.9,341
1005654880,603418049,-29374957,3560,15.019,381,14,0.9,343
1005654881,603419547,-29375721,3575,15.072,382,14,0.9,341
1005654882,603421091,-29376546,3590,15.072,383,14,0.9,338
1005654883,603422604,-29377467,3605,15.072,384,14,0.9,336
1005654884,603424073,-29378431,3619.5,15.019,385,14,0.9,337
1005654885,603425515,-29379378,3634,14.456,386,14,0.9,338
1005654886,603426936,-29380247,3648.5,14.144,387,14,0.9,341
1005654887,603428381,-29381055,3663,14.144,388,14,0.9,341
1005654888,603429882,-29381817,3677.5,14.711,389,14,0.9,343
1005654889,603431387,-29382506,3692,14.711,390,14,0.9,345
1005654890,603432876,-29383177,3706.5,14.711,391,14,0.9,342
1005654891,603434323,-29383926,3721,14.711,392,14,0.9,340
1005654892,603435736,-29384761,3735,14.456,393,14,0.9,337
1005654893,603437133,-29385671,3749,14.144,394,14,0.9,336
1005654894,603438462,-29386607,3762.5,13.478,395,14,0.9,336
1005654895,603439772,-29387567,3776,13.169,396,14,0.9,334
1005654896,603441170,-29388650,3788.5,13.117,397,14,0.9,334
1005654897,603442357,-29389608,3801,13.478,398,14,0.9,333
1005654898,603443543,-29390565,3814,13.272,399,14,0.9,331
1005654899,603444711,-29391551,3827,12.447,400,14,0.9,330
1005654900,603445839,-29392575,3839,12.139,401,14,0.9,330
1005654901,603446951,-29393611,3851,11.883,402,14,0.9,329
1005654902,603448061,-29394649,3863,11.883,403,14,0.9,330
1005654903,603449182,-29395705,3875,11.933,404,14,0.9,326
1005654904,603450280,-29396844,3887,12.242,405,14,0.9,320
1005654905,603451282,-29398085,3899,11.831,406,14,0.9,318
1005654906,603452244,-29399389,3911,11.933,407,14,0.9,321
1005654907,603453206,-29400688,3923,11.883,408,14,0.9,322
1005654908,603454182,-29401944,3934.5,11.831,409,14,0.9,323
1005654909,603455160,-29403153,3946,11.781,410,14,0.9,322
1005654910,603456115,-29404365,3957,11.678,411,14,0.9,316
1005654911,603457016,-29405638,3968,11.678,412,14,0.9,315
1005654912,603457875,-29406952,3979,10.853,413,14,0.9,316
1005654913,603458704,-29408231,3990,10.853,414,14,0.9,317
1005654914,603459561,-29409501,4001,10.853,415,14,0.9,318
1005654915,603460431,-29410732,4012,11.008,416,14,0.9,319
1005654916,603461296,-29411927,4022.5,11.008,417,14,0.9,318
1005654917,603462195,-29413064,4033,11.008,418,14,0.9,327
1005654918,603463148,-29414108,4044,10.956,419,14,0.9,326
1005654919,603464151,-29415072,4055,10.956,420,14,0.9,336
1005654920,603465259,-29415854,4066.5,11.522,421,14,0.9,345
1005654921,603466419,-29416371,4078,11.522,422,14,0.9,357
1005654922,603467564,-29416297,4087.5,11.108,423,14,0.9,27
1005654923,603468440,-29415587,4097,10.339,424,14,0.9,68
1005654924,603468858,-29414523,4103,7.458,425,14,0.9,92
1005654925,603468948,-29413448,4109,5.811,426,14,0.9,103
1005654926,603468836,-29412788,4114,4.886,427,14,0.9,137
1005654927,603468560,-29412139,4119,4.625,428,14,0.9,149
1005654928,603468192,-29411640,4123,4.319,429,14,0.9,158
1005654929,603467776,-29411296,4127,4.064,430,14,0.9,167
1005654930,603467367,-29411071,4130.5,4.011,431,14,0.9,169
1005654931,603466964,-29410905,4134,3.856,432,14,0.9,163
1005654932,603466571,-29410743,4138,3.547,433,14,0.9,160
1005654933,603466186,-29410543,4142,3.547,434,14,0.9,154
1005654934,603465782,-29410286,4147,4.167,435,14,0.9,154
1005654935,603465319,-29410002,4152,4.167,436,14,0.9,164
1005654936,603464815,-29409757,4157,4.167,437,14,0.9,174
1005654937,603464291,-29409579,4162,4.833,438,14,0.9,165
1005654938,603463725,-29409363,4168,5.247,439,14,0.9,159
1005654939,603463098,-29409082,4174,6.892,440,14,0.9,168
1005654940,603462188,-29408715,4181.5,6.892,441,14,0.9,168
1005654941,603461416,-29408438,4189,6.994,442,14,0.9,168
1005654942,603460614,-29408166,4197,7.2,443,14,0.9,168
1005654943,603459757,-29407870,4205,8.128,444,14,0.9,168
1005654944,603458891,-29407570,4213.5,8.383,445,14,0.9,168
1005654945,603457987,-29407269,4222,8.436,446,14,0.9,168
1005654946,603457062,-29406990,4231,8.436,447,14,0.9,171
1005654947,603456148,-29406764,4240,8.128,448,14,0.9,174
1005654948,603455215,-29406602,4249,8.383,449,14,0.9,171
1005654949,603454257,-29406432,4258,8.383,450,14,0.9,172
1005654950,603453277,-29406237,4267.5,8.436,451,14,0.9,170
1005654951,603452276,-29405976,4277,8.436,452,14,0.9,167
1005654952,603451285,-29405654,4286.5,9.258,453,14,0.9,167
1005654953,603450283,-29405335,4296,8.847,454,14,0.9,171
1005654954,603449272,-29405097,4305.5,8.95,455,14,0.9,175
1005654955,603448270,-29404890,4315,9.208,456,14,0.9,169
1005654956,603447271,-29404693,4324.5,9.208,457,14,0.9,174
1005654957,603446256,-29404498,4334,9.667,458,14,0.9,170
1005654958,603445218,-29404260,4343.5,9.414,459,14,0.9,169
1005654959,603444179,-29403995,4353,9.517,460,14,0.9,170
1005654960,603443152,-29403751,4363,9.567,461,14,0.9,171
1005654961,603442113,-29403531,4373,9.619,462,14,0.9,175
1005654962,603441075,-29403346,4382.5,9.667,463,14,0.9,174
1005654963,603440039,-29403171,4392,9.722,464,14,0.9,174
1005654964,603438994,-29403005,4402,9.722,465,14,0.9,173
1005654965,603437933,-29402814,4412,9.772,466,14,0.9,168
1005654966,603436863,-29402545,4422.5,9.772,467,14,0.8,167
1005654967,603435780,-29402177,4433,9.772,468,14,0.9,165
1005654968,603434698,-29401768,4443.5,9.772,469,14,0.9,166
1005654969,603433602,-29401377,4454,9.978,470,14,0.9,169
1005654970,603432503,-29401004,4464.5,10.031,471,14,0.9,169
1005654971,603431387,-29400662,4475,10.392,472,14,0.8,170
1005654972,603430238,-29400316,4486,10.442,473,14,0.9,168
1005654973,603429082,-29399925,4497,10.442,474,14,0.9,165
1005654974,603427917,-29399471,4508.5,11.214,475,14,0.9,164
1005654975,603426734,-29398986,4520,11.469,476,14,0.8,167
